----Starting Training----
{'code': 'BCH', 'num_embed_dims': 20, 'num_msg_dims': 20, 'num_hidden_units': 40, 'num_mlp_layers': 2, 'num_iter': 8, 'reduce_op': 'mean', 'activation': 'tanh', 'clip_llr_to': 20.0, 'use_attributes': False, 'node_attribute_dims': 0, 'msg_attribute_dims': 0, 'use_bias': False, 'batch_size': [256, 256, 256], 'train_iter': [35000, 300000, 300000], 'learning_rate': [0.001, 0.0001, 1e-05], 'ebno_db_train': [3, 8.0], 'ebno_db_eval': 4.0, 'batch_size_eval': 10000, 'eval_train_steps': 1000, 'save_weights_iter': 10000, 'run_name': 'BCH_01', 'save_dir': 'results/', 'mc_iters': 1000, 'mc_batch_size': 2000, 'num_target_block_errors': 500, 'ebno_db_min': 2.0, 'ebno_db_max': 9.0, 'ebno_db_stepsize': 1.0, 'eval_iters': [2, 3, 4, 6, 8, 10], 'simulate_wbp': True, 'wbp_batch_size': [2000, 2000, 2000], 'wbp_train_iter': [300, 10000, 2000], 'wbp_learning_rate': [0.01, 0.001, 0.001], 'wbp_ebno_train': [5.0, 5.0, 6.0], 'wbp_ebno_val': 7.0, 'wbp_batch_size_val': 2000, 'wbp_clip_value_grad': 10, 'k': 45, 'n': 63}
Iteration 104000, loss = 0.316, ber = 0.01056, duration: 47.17s
Iteration 105000, loss = 0.324, ber = 0.01078, duration: 47.13s
Iteration 106000, loss = 0.314, ber = 0.01043, duration: 47.25s
Iteration 107000, loss = 0.315, ber = 0.01056, duration: 47.23s
Iteration 108000, loss = 0.314, ber = 0.01052, duration: 47.16s
Iteration 109000, loss = 0.315, ber = 0.01050, duration: 47.18s
Iteration 110000, loss = 0.318, ber = 0.01065, duration: 47.21s
Iteration 111000, loss = 0.321, ber = 0.01081, duration: 47.30s
Iteration 112000, loss = 0.319, ber = 0.01069, duration: 47.12s
Iteration 113000, loss = 0.327, ber = 0.01086, duration: 47.16s
Iteration 114000, loss = 0.314, ber = 0.01068, duration: 47.14s
Iteration 115000, loss = 0.320, ber = 0.01094, duration: 47.08s
Iteration 116000, loss = 0.311, ber = 0.01037, duration: 47.16s
Iteration 117000, loss = 0.313, ber = 0.01040, duration: 47.23s
Iteration 118000, loss = 0.316, ber = 0.01056, duration: 47.12s
Iteration 119000, loss = 0.313, ber = 0.01051, duration: 47.10s
Iteration 120000, loss = 0.318, ber = 0.01077, duration: 47.04s
Iteration 121000, loss = 0.317, ber = 0.01051, duration: 47.11s
Iteration 122000, loss = 0.317, ber = 0.01047, duration: 47.02s
Iteration 123000, loss = 0.316, ber = 0.01063, duration: 47.20s
Iteration 124000, loss = 0.304, ber = 0.01021, duration: 46.96s
Iteration 125000, loss = 0.313, ber = 0.01033, duration: 46.88s
Iteration 126000, loss = 0.317, ber = 0.01048, duration: 47.03s
Iteration 127000, loss = 0.305, ber = 0.01016, duration: 47.14s
Iteration 128000, loss = 0.318, ber = 0.01063, duration: 47.15s
Iteration 129000, loss = 0.325, ber = 0.01079, duration: 47.12s
Iteration 130000, loss = 0.314, ber = 0.01055, duration: 47.19s
Iteration 131000, loss = 0.310, ber = 0.01033, duration: 47.30s
Iteration 132000, loss = 0.316, ber = 0.01045, duration: 47.23s
Iteration 133000, loss = 0.316, ber = 0.01070, duration: 47.34s
Iteration 134000, loss = 0.317, ber = 0.01034, duration: 47.30s
Iteration 135000, loss = 0.314, ber = 0.01045, duration: 47.39s
Iteration 136000, loss = 0.318, ber = 0.01062, duration: 47.33s
Iteration 137000, loss = 0.321, ber = 0.01085, duration: 47.27s
Iteration 138000, loss = 0.317, ber = 0.01071, duration: 47.27s
Iteration 139000, loss = 0.311, ber = 0.01043, duration: 47.13s
Iteration 140000, loss = 0.318, ber = 0.01066, duration: 47.08s
Iteration 141000, loss = 0.314, ber = 0.01053, duration: 47.09s
Iteration 142000, loss = 0.308, ber = 0.01019, duration: 47.02s
Iteration 143000, loss = 0.318, ber = 0.01061, duration: 47.09s
Iteration 144000, loss = 0.322, ber = 0.01100, duration: 47.18s
Iteration 145000, loss = 0.309, ber = 0.01039, duration: 47.29s
Iteration 146000, loss = 0.317, ber = 0.01049, duration: 47.17s
Iteration 147000, loss = 0.315, ber = 0.01032, duration: 47.32s
Iteration 148000, loss = 0.325, ber = 0.01114, duration: 47.13s
Iteration 149000, loss = 0.308, ber = 0.01018, duration: 47.02s
Iteration 150000, loss = 0.309, ber = 0.01023, duration: 47.22s
Iteration 151000, loss = 0.309, ber = 0.01026, duration: 47.18s
Iteration 152000, loss = 0.316, ber = 0.01048, duration: 47.22s
Iteration 153000, loss = 0.308, ber = 0.01012, duration: 47.20s
Iteration 154000, loss = 0.314, ber = 0.01065, duration: 47.10s
Iteration 155000, loss = 0.313, ber = 0.01036, duration: 47.17s
Iteration 156000, loss = 0.305, ber = 0.01007, duration: 47.19s
Iteration 157000, loss = 0.312, ber = 0.01033, duration: 47.20s
Iteration 158000, loss = 0.311, ber = 0.01037, duration: 47.22s
Iteration 159000, loss = 0.324, ber = 0.01091, duration: 47.36s
Iteration 160000, loss = 0.310, ber = 0.01034, duration: 47.12s
Iteration 161000, loss = 0.309, ber = 0.01005, duration: 47.13s
Iteration 162000, loss = 0.308, ber = 0.00997, duration: 47.17s
Iteration 163000, loss = 0.316, ber = 0.01061, duration: 47.14s
Iteration 164000, loss = 0.306, ber = 0.01024, duration: 47.25s
Iteration 165000, loss = 0.315, ber = 0.01044, duration: 47.17s
Iteration 166000, loss = 0.315, ber = 0.01052, duration: 47.17s
Iteration 167000, loss = 0.313, ber = 0.01059, duration: 47.12s
Iteration 168000, loss = 0.321, ber = 0.01081, duration: 47.01s
Iteration 169000, loss = 0.317, ber = 0.01044, duration: 47.08s
Iteration 170000, loss = 0.311, ber = 0.01031, duration: 47.14s
Iteration 171000, loss = 0.305, ber = 0.01026, duration: 47.68s
Iteration 172000, loss = 0.315, ber = 0.01059, duration: 47.47s
Iteration 173000, loss = 0.313, ber = 0.01050, duration: 47.44s
Iteration 174000, loss = 0.314, ber = 0.01050, duration: 47.26s
Iteration 175000, loss = 0.310, ber = 0.01020, duration: 47.29s
Iteration 176000, loss = 0.306, ber = 0.01015, duration: 47.33s
Iteration 177000, loss = 0.301, ber = 0.00991, duration: 47.29s
