 ----Starting Training----
{'code': '5G-LDPC', 'n': 140, 'k': 60, 'num_embed_dims': 16, 'num_msg_dims': 16, 'num_hidden_units': 48, 'num_mlp_layers': 3, 'num_iter': 10, 'reduce_op': 'sum', 'activation': 'relu', 'clip_llr_to': 20, 'use_attributes': False, 'node_attribute_dims': 0, 'msg_attribute_dims': 0, 'return_infobits': False, 'use_bias': True, 'batch_size': [128, 128, 128], 'train_iter': [35000, 300000, 300000], 'learning_rate': [0.0005, 0.0001, 1e-05], 'ebno_db_train': [2, 8.0], 'ebno_db_eval': 2.0, 'batch_size_eval': 1000, 'save_weights_iter': 10000, 'run_name': 'LDPC_5G_01', 'save_dir': 'results/', 'eval_num_iter': 10, 'mc_iters': 1000, 'mc_batch_size': 1000, 'num_target_block_errors': 1000, 'ebno_db_min': 0.0, 'ebno_db_max': 4.5, 'ebno_db_stepsize': 0.5, 'eval_ns': [140, 280, 420, 280, 280, 280], 'eval_ks': [60, 120, 180, 120, 90, 150], 'sim_esno': False}
Iteration 131000, loss = 0.795, ber = 0.01194, duration: 28.83s
Iteration 132000, loss = 0.789, ber = 0.01258, duration: 28.79s
Iteration 133000, loss = 0.788, ber = 0.01239, duration: 28.73s
Iteration 134000, loss = 0.807, ber = 0.01210, duration: 28.66s
Iteration 135000, loss = 0.823, ber = 0.01364, duration: 28.76s
Iteration 136000, loss = 0.782, ber = 0.01191, duration: 28.73s
Iteration 137000, loss = 0.791, ber = 0.01271, duration: 28.71s
Iteration 138000, loss = 0.775, ber = 0.01172, duration: 28.82s
Iteration 139000, loss = 0.852, ber = 0.01350, duration: 28.82s
Iteration 140000, loss = 0.794, ber = 0.01228, duration: 28.96s
Iteration 141000, loss = 0.807, ber = 0.01269, duration: 28.90s
Iteration 142000, loss = 0.747, ber = 0.01099, duration: 28.87s
Iteration 143000, loss = 0.779, ber = 0.01232, duration: 28.84s
Iteration 144000, loss = 0.801, ber = 0.01269, duration: 28.87s
Iteration 145000, loss = 0.818, ber = 0.01281, duration: 28.78s
Iteration 146000, loss = 0.803, ber = 0.01216, duration: 28.84s
Iteration 147000, loss = 0.773, ber = 0.01131, duration: 28.74s
Iteration 148000, loss = 0.788, ber = 0.01172, duration: 28.89s
Iteration 149000, loss = 0.812, ber = 0.01204, duration: 28.82s
Iteration 150000, loss = 0.812, ber = 0.01370, duration: 28.78s
Iteration 151000, loss = 0.813, ber = 0.01232, duration: 28.83s
Iteration 152000, loss = 0.816, ber = 0.01312, duration: 28.89s
Iteration 153000, loss = 0.778, ber = 0.01234, duration: 28.80s
Iteration 154000, loss = 0.778, ber = 0.01131, duration: 28.93s
Iteration 155000, loss = 0.803, ber = 0.01289, duration: 28.80s
Iteration 156000, loss = 0.844, ber = 0.01377, duration: 28.79s
Iteration 157000, loss = 0.787, ber = 0.01225, duration: 28.80s
Iteration 158000, loss = 0.785, ber = 0.01206, duration: 28.71s
Iteration 159000, loss = 0.779, ber = 0.01102, duration: 28.74s
Iteration 160000, loss = 0.792, ber = 0.01090, duration: 28.84s
Iteration 161000, loss = 0.777, ber = 0.01153, duration: 28.84s
Iteration 162000, loss = 0.797, ber = 0.01211, duration: 28.84s
Iteration 163000, loss = 0.777, ber = 0.01118, duration: 28.93s
Iteration 164000, loss = 0.779, ber = 0.01179, duration: 28.88s
Iteration 165000, loss = 0.799, ber = 0.01255, duration: 28.90s
Iteration 166000, loss = 0.740, ber = 0.01070, duration: 28.81s
Iteration 167000, loss = 0.830, ber = 0.01428, duration: 28.78s
Iteration 168000, loss = 0.815, ber = 0.01274, duration: 28.83s
Iteration 169000, loss = 0.806, ber = 0.01167, duration: 28.85s
Iteration 170000, loss = 0.776, ber = 0.01134, duration: 28.95s
Iteration 171000, loss = 0.793, ber = 0.01174, duration: 28.81s
Iteration 172000, loss = 0.789, ber = 0.01261, duration: 28.72s
Iteration 173000, loss = 0.832, ber = 0.01253, duration: 28.78s
Iteration 174000, loss = 0.778, ber = 0.01168, duration: 28.75s
Iteration 175000, loss = 0.768, ber = 0.01144, duration: 28.81s
Iteration 176000, loss = 0.772, ber = 0.01168, duration: 28.84s
Iteration 177000, loss = 0.746, ber = 0.01021, duration: 28.75s
Iteration 178000, loss = 0.829, ber = 0.01290, duration: 28.78s
Iteration 179000, loss = 0.775, ber = 0.01104, duration: 28.91s
Iteration 180000, loss = 0.806, ber = 0.01197, duration: 28.95s
Iteration 181000, loss = 0.796, ber = 0.01171, duration: 28.79s
Iteration 182000, loss = 0.758, ber = 0.01047, duration: 28.70s
Iteration 183000, loss = 0.764, ber = 0.01136, duration: 28.71s
Iteration 184000, loss = 0.788, ber = 0.01224, duration: 28.76s
Iteration 185000, loss = 0.840, ber = 0.01407, duration: 28.87s
Iteration 186000, loss = 0.778, ber = 0.01254, duration: 28.79s
Iteration 187000, loss = 0.781, ber = 0.01166, duration: 28.87s
Iteration 188000, loss = 0.824, ber = 0.01337, duration: 28.92s
Iteration 189000, loss = 0.819, ber = 0.01301, duration: 28.88s
Iteration 190000, loss = 0.786, ber = 0.01190, duration: 28.91s
